SalesKey,DateKey,ProductKey,CustomerKey,EmployeeKey,Quantity,DiscountPercent,UnitPrice,UnitCost,GrossSales,DiscountAmount,NetSales,Cost,GrossProfit,InvoiceNumber
236,20240102,1034,307,1014,75,0.1,82.67,40.31,6200.25,620.03,5580.22,3023.25,2556.98,INV2024010200236
237,20240102,1257,385,1008,3,0.2,55.76,35.17,167.28,33.46,133.82,105.51,28.31,INV2024010200237
238,20240102,1156,215,1015,90,0.15,59.61,15.97,5364.9,804.73,4560.16,1437.3,3122.86,INV2024010200238
239,20240102,1150,228,1015,14,0.2,51.58,44.12,722.12,144.42,577.7,617.68,-39.98,INV2024010200239
240,20240102,1280,34,1016,9,0.1,13.92,44.3,125.28,12.53,112.75,398.7,-285.95,INV2024010200240
241,20240102,1316,688,1017,83,0.0,74.86,34.64,6213.38,0.0,6213.38,2875.12,3338.26,INV2024010200241
242,20240102,1002,375,1007,81,0.0,55.48,14.84,4493.88,0.0,4493.88,1202.04,3291.84,INV2024010200242
243,20240102,1131,607,1006,49,0.0,60.66,11.71,2972.34,0.0,2972.34,573.79,2398.55,INV2024010200243
244,20240102,1269,489,1020,58,0.2,29.98,47.59,1738.84,347.77,1391.07,2760.22,-1369.15,INV2024010200244
245,20240102,1271,712,1011,88,0.2,38.68,15.1,3403.84,680.77,2723.07,1328.8,1394.27,INV2024010200245
246,20240102,1209,377,1019,78,0.0,15.91,32.37,1240.98,0.0,1240.98,2524.86,-1283.88,INV2024010200246
247,20240102,1184,423,1014,10,0.15,80.79,14.04,807.9,121.18,686.72,140.4,546.32,INV2024010200247
248,20240102,1076,318,1008,7,0.0,94.63,23.92,662.41,0.0,662.41,167.44,494.97,INV2024010200248
249,20240102,1222,309,1019,13,0.0,92.94,39.31,1208.22,0.0,1208.22,511.03,697.19,INV2024010200249
250,20240102,1307,143,1012,35,0.05,12.37,40.57,432.95,21.65,411.3,1419.95,-1008.65,INV2024010200250
251,20240102,1064,719,1016,61,0.0,89.33,41.48,5449.13,0.0,5449.13,2530.28,2918.85,INV2024010200251
252,20240102,1317,165,1011,95,0.0,17.31,43.87,1644.45,0.0,1644.45,4167.65,-2523.2,INV2024010200252
253,20240102,1230,42,1008,38,0.05,95.08,14.2,3613.04,180.65,3432.39,539.6,2892.79,INV2024010200253
254,20240102,1205,530,1012,37,0.2,15.72,10.11,581.64,116.33,465.31,374.07,91.24,INV2024010200254
255,20240102,1282,412,1009,93,0.15,78.1,31.19,7263.3,1089.49,6173.8,2900.67,3273.13,INV2024010200255
256,20240102,1073,376,1005,70,0.05,95.4,24.41,6678.0,333.9,6344.1,1708.7,4635.4,INV2024010200256
257,20240102,1152,547,1010,8,0.1,72.84,24.72,582.72,58.27,524.45,197.76,326.69,INV2024010200257
258,20240102,1216,440,1020,89,0.05,15.4,10.86,1370.6,68.53,1302.07,966.54,335.53,INV2024010200258
259,20240102,1123,44,1015,69,0.2,34.38,36.63,2372.22,474.44,1897.78,2527.47,-629.69,INV2024010200259
260,20240102,1297,655,1004,74,0.0,42.97,40.03,3179.78,0.0,3179.78,2962.22,217.56,INV2024010200260
261,20240102,1316,688,1018,23,0.1,74.86,34.64,1721.78,172.18,1549.6,796.72,752.88,INV2024010200261
262,20240102,1242,23,1014,1,0.0,60.8,46.59,60.8,0.0,60.8,46.59,14.21,INV2024010200262
263,20240102,1143,32,1013,13,0.0,18.22,16.27,236.86,0.0,236.86,211.51,25.35,INV2024010200263
264,20240102,1076,689,1019,26,0.2,94.63,23.92,2460.38,492.08,1968.3,621.92,1346.38,INV2024010200264
265,20240102,1329,34,1012,83,0.05,68.88,44.71,5717.04,285.85,5431.19,3710.93,1720.26,INV2024010200265
266,20240102,1250,159,1015,90,0.15,49.4,16.15,4446.0,666.9,3779.1,1453.5,2325.6,INV2024010200266
267,20240102,1065,176,1018,60,0.05,76.16,35.15,4569.6,228.48,4341.12,2109.0,2232.12,INV2024010200267
268,20240102,1012,369,1019,50,0.0,24.71,37.81,1235.5,0.0,1235.5,1890.5,-655.0,INV2024010200268
269,20240102,1050,304,1004,51,0.05,99.65,49.93,5082.15,254.11,4828.04,2546.43,2281.61,INV2024010200269
270,20240102,1173,49,1009,57,0.15,54.79,35.74,3123.03,468.45,2654.58,2037.18,617.4,INV2024010200270
271,20240102,1175,210,1016,66,0.0,24.22,35.49,1598.52,0.0,1598.52,2342.34,-743.82,INV2024010200271
272,20240102,1143,168,1004,63,0.2,18.22,16.27,1147.86,229.57,918.29,1025.01,-106.72,INV2024010200272
273,20240102,1128,333,1016,41,0.15,67.41,47.48,2763.81,414.57,2349.24,1946.68,402.56,INV2024010200273
274,20240102,1143,355,1008,83,0.0,18.22,16.27,1512.26,0.0,1512.26,1350.41,161.85,INV2024010200274
275,20240102,1248,272,1006,76,0.0,55.12,32.23,4189.12,0.0,4189.12,2449.48,1739.64,INV2024010200275
276,20240102,1104,601,1015,35,0.1,23.71,5.92,829.85,82.99,746.86,207.2,539.66,INV2024010200276
277,20240102,1251,546,1013,96,0.05,35.46,21.78,3404.16,170.21,3233.95,2090.88,1143.07,INV2024010200277
278,20240102,1143,102,1012,53,0.05,18.22,16.27,965.66,48.28,917.38,862.31,55.07,INV2024010200278
279,20240102,1001,295,1020,77,0.1,59.08,38.33,4549.16,454.92,4094.24,2951.41,1142.83,INV2024010200279
280,20240102,1173,123,1009,65,0.1,54.79,35.74,3561.35,356.14,3205.22,2323.1,882.12,INV2024010200280
281,20240102,1302,539,1017,33,0.0,54.21,46.24,1788.93,0.0,1788.93,1525.92,263.01,INV2024010200281
282,20240102,1068,659,1006,53,0.0,27.38,6.06,1451.14,0.0,1451.14,321.18,1129.96,INV2024010200282
283,20240102,1110,215,1021,4,0.1,43.35,24.28,173.4,17.34,156.06,97.12,58.94,INV2024010200283
284,20240102,1312,541,1010,2,0.1,48.94,48.48,97.88,9.79,88.09,96.96,-8.87,INV2024010200284
285,20240102,1306,49,1012,8,0.05,30.18,21.27,241.44,12.07,229.37,170.16,59.21,INV2024010200285
286,20240102,1307,514,1018,80,0.05,12.37,40.57,989.6,49.48,940.12,3245.6,-2305.48,INV2024010200286
287,20240102,1171,530,1022,22,0.2,42.26,7.53,929.72,185.94,743.78,165.66,578.12,INV2024010200287
288,20240102,1199,382,1019,74,0.05,97.4,33.78,7207.6,360.38,6847.22,2499.72,4347.5,INV2024010200288
289,20240102,1168,72,1022,73,0.0,65.57,29.35,4786.61,0.0,4786.61,2142.55,2644.06,INV2024010200289
290,20240102,1173,425,1022,71,0.2,54.79,35.74,3890.09,778.02,3112.07,2537.54,574.53,INV2024010200290
291,20240102,1067,545,1020,81,0.0,92.66,13.98,7505.46,0.0,7505.46,1132.38,6373.08,INV2024010200291
292,20240102,1230,423,1009,30,0.0,95.08,14.2,2852.4,0.0,2852.4,426.0,2426.4,INV2024010200292
293,20240102,1299,517,1004,75,0.0,43.03,11.2,3227.25,0.0,3227.25,840.0,2387.25,INV2024010200293
294,20240102,1216,37,1022,43,0.0,15.4,10.86,662.2,0.0,662.2,466.98,195.22,INV2024010200294
295,20240102,1269,688,1018,55,0.0,29.98,47.59,1648.9,0.0,1648.9,2617.45,-968.55,INV2024010200295
296,20240102,1216,661,1006,15,0.05,15.4,10.86,231.0,11.55,219.45,162.9,56.55,INV2024010200296
297,20240102,1337,281,1020,71,0.1,76.54,49.58,5434.34,543.43,4890.91,3520.18,1370.73,INV2024010200297
298,20240102,1085,627,1009,61,0.05,92.57,30.08,5646.77,282.34,5364.43,1834.88,3529.55,INV2024010200298
299,20240102,1247,324,1007,67,0.2,81.26,29.94,5444.42,1088.88,4355.54,2005.98,2349.56,INV2024010200299
300,20240102,1278,723,1011,23,0.1,31.65,32.67,727.95,72.8,655.16,751.41,-96.26,INV2024010200300
301,20240102,1248,404,1007,27,0.2,55.12,32.23,1488.24,297.65,1190.59,870.21,320.38,INV2024010200301
302,20240102,1163,46,1005,94,0.1,96.88,10.68,9106.72,910.67,8196.05,1003.92,7192.13,INV2024010200302
303,20240102,1197,591,1013,48,0.0,43.06,49.14,2066.88,0.0,2066.88,2358.72,-291.84,INV2024010200303
304,20240102,1047,525,1015,61,0.0,69.16,8.69,4218.76,0.0,4218.76,530.09,3688.67,INV2024010200304
305,20240102,1030,526,1004,16,0.1,15.76,16.16,252.16,25.22,226.94,258.56,-31.62,INV2024010200305
306,20240102,1086,625,1015,14,0.0,57.8,25.91,809.2,0.0,809.2,362.74,446.46,INV2024010200306
307,20240102,1150,553,1013,52,0.0,51.58,44.12,2682.16,0.0,2682.16,2294.24,387.92,INV2024010200307
308,20240102,1125,610,1015,86,0.05,34.88,38.24,2999.68,149.98,2849.7,3288.64,-438.94,INV2024010200308
309,20240102,1269,90,1022,20,0.15,29.98,47.59,599.6,89.94,509.66,951.8,-442.14,INV2024010200309
310,20240102,1295,280,1006,10,0.05,77.49,28.09,774.9,38.75,736.16,280.9,455.26,INV2024010200310
311,20240102,1186,5,1022,58,0.0,82.38,44.17,4778.04,0.0,4778.04,2561.86,2216.18,INV2024010200311
312,20240102,1325,370,1010,29,0.0,32.34,32.69,937.86,0.0,937.86,948.01,-10.15,INV2024010200312
313,20240102,1196,485,1004,4,0.05,29.55,36.06,118.2,5.91,112.29,144.24,-31.95,INV2024010200313
314,20240102,1124,452,1016,95,0.0,58.23,10.38,5531.85,0.0,5531.85,986.1,4545.75,INV2024010200314
315,20240102,1272,102,1012,78,0.2,92.57,6.72,7220.46,1444.09,5776.37,524.16,5252.21,INV2024010200315
316,20240102,1165,84,1019,5,0.1,23.89,34.47,119.45,11.94,107.5,172.35,-64.84,INV2024010200316
317,20240102,1251,180,1021,38,0.2,35.46,21.78,1347.48,269.5,1077.98,827.64,250.34,INV2024010200317
318,20240102,1090,509,1018,68,0.05,74.22,24.79,5046.96,252.35,4794.61,1685.72,3108.89,INV2024010200318
319,20240102,1285,440,1018,75,0.0,13.94,18.2,1045.5,0.0,1045.5,1365.0,-319.5,INV2024010200319
320,20240102,1118,77,1018,89,0.0,34.86,36.55,3102.54,0.0,3102.54,3252.95,-150.41,INV2024010200320
321,20240102,1002,664,1013,12,0.0,55.48,14.84,665.76,0.0,665.76,178.08,487.68,INV2024010200321
322,20240102,1200,305,1021,52,0.05,80.83,49.5,4203.16,210.16,3993.0,2574.0,1419.0,INV2024010200322
323,20240102,1251,101,1018,95,0.2,35.46,21.78,3368.7,673.74,2694.96,2069.1,625.86,INV2024010200323
324,20240102,1221,715,1015,75,0.0,84.65,46.81,6348.75,0.0,6348.75,3510.75,2838.0,INV2024010200324
325,20240102,1199,157,1004,96,0.15,97.4,33.78,9350.4,1402.56,7947.84,3242.88,4704.96,INV2024010200325
326,20240102,1114,588,1016,75,0.15,63.32,42.16,4749.0,712.35,4036.65,3162.0,874.65,INV2024010200326
327,20240102,1263,169,1020,71,0.15,77.72,32.48,5518.12,827.72,4690.4,2306.08,2384.32,INV2024010200327
328,20240102,1199,636,1020,66,0.1,97.4,33.78,6428.4,642.84,5785.56,2229.48,3556.08,INV2024010200328
329,20240102,1200,137,1010,65,0.2,80.83,49.5,5253.95,1050.79,4203.16,3217.5,985.66,INV2024010200329
330,20240102,1123,225,1014,89,0.0,34.38,36.63,3059.82,0.0,3059.82,3260.07,-200.25,INV2024010200330
331,20240102,1270,574,1015,73,0.0,55.18,7.4,4028.14,0.0,4028.14,540.2,3487.94,INV2024010200331
332,20240102,1065,119,1012,46,0.2,76.16,35.15,3503.36,700.67,2802.69,1616.9,1185.79,INV2024010200332
333,20240102,1316,491,1018,93,0.2,74.86,34.64,6961.98,1392.4,5569.58,3221.52,2348.06,INV2024010200333
334,20240102,1218,263,1004,10,0.15,41.65,32.02,416.5,62.47,354.02,320.2,33.82,INV2024010200334
335,20240102,1225,463,1014,91,0.0,74.94,21.65,6819.54,0.0,6819.54,1970.15,4849.39,INV2024010200335
336,20240102,1170,634,1008,19,0.0,36.95,12.49,702.05,0.0,702.05,237.31,464.74,INV2024010200336
337,20240102,1050,691,1022,83,0.0,99.65,49.93,8270.95,0.0,8270.95,4144.19,4126.76,INV2024010200337
338,20240102,1105,302,1021,20,0.05,79.02,36.48,1580.4,79.02,1501.38,729.6,771.78,INV2024010200338
339,20240102,1132,21,1021,29,0.1,47.46,30.11,1376.34,137.63,1238.71,873.19,365.52,INV2024010200339
340,20240102,1171,185,1021,67,0.15,42.26,7.53,2831.42,424.71,2406.71,504.51,1902.2,INV2024010200340
341,20240102,1011,534,1010,22,0.05,34.03,14.43,748.66,37.43,711.23,317.46,393.77,INV2024010200341
342,20240102,1302,580,1017,56,0.0,54.21,46.24,3035.76,0.0,3035.76,2589.44,446.32,INV2024010200342
343,20240102,1249,382,1004,86,0.05,40.91,45.46,3518.26,175.91,3342.35,3909.56,-567.21,INV2024010200343
344,20240102,1298,429,1012,93,0.0,43.39,25.25,4035.27,0.0,4035.27,2348.25,1687.02,INV2024010200344
345,20240102,1239,385,1019,23,0.1,75.46,20.72,1735.58,173.56,1562.02,476.56,1085.46,INV2024010200345
346,20240102,1203,96,1009,40,0.15,12.32,34.75,492.8,73.92,418.88,1390.0,-971.12,INV2024010200346
347,20240102,1215,398,1010,90,0.05,48.87,8.84,4398.3,219.92,4178.38,795.6,3382.79,INV2024010200347
348,20240102,1304,636,1021,47,0.0,15.84,20.63,744.48,0.0,744.48,969.61,-225.13,INV2024010200348
349,20240102,1053,94,1004,63,0.0,36.94,41.77,2327.22,0.0,2327.22,2631.51,-304.29,INV2024010200349
350,20240102,1126,466,1019,86,0.0,36.66,42.47,3152.76,0.0,3152.76,3652.42,-499.66,INV2024010200350
351,20240102,1007,702,1021,38,0.0,93.01,10.62,3534.38,0.0,3534.38,403.56,3130.82,INV2024010200351
352,20240102,1196,506,1021,9,0.2,29.55,36.06,265.95,53.19,212.76,324.54,-111.78,INV2024010200352
353,20240102,1114,298,1022,85,0.0,63.32,42.16,5382.2,0.0,5382.2,3583.6,1798.6,INV2024010200353
354,20240102,1142,33,1016,50,0.15,13.59,8.62,679.5,101.92,577.58,431.0,146.58,INV2024010200354
355,20240102,1333,603,1022,61,0.05,45.45,48.88,2772.45,138.62,2633.83,2981.68,-347.85,INV2024010200355
356,20240102,1074,376,1006,96,0.2,74.78,43.16,7178.88,1435.78,5743.1,4143.36,1599.74,INV2024010200356
357,20240102,1143,542,1020,96,0.05,18.22,16.27,1749.12,87.46,1661.66,1561.92,99.74,INV2024010200357
358,20240102,1001,116,1014,98,0.05,59.08,38.33,5789.84,289.49,5500.35,3756.34,1744.01,INV2024010200358
359,20240102,1171,157,1020,61,0.0,42.26,7.53,2577.86,0.0,2577.86,459.33,2118.53,INV2024010200359
360,20240102,1060,207,1015,23,0.0,59.73,21.61,1373.79,0.0,1373.79,497.03,876.76,INV2024010200360
361,20240102,1188,331,1015,26,0.1,42.92,41.21,1115.92,111.59,1004.33,1071.46,-67.13,INV2024010200361
362,20240102,1267,475,1019,80,0.0,88.67,33.85,7093.6,0.0,7093.6,2708.0,4385.6,INV2024010200362
363,20240102,1046,115,1004,3,0.0,90.13,10.39,270.39,0.0,270.39,31.17,239.22,INV2024010200363
364,20240102,1216,380,1016,66,0.0,15.4,10.86,1016.4,0.0,1016.4,716.76,299.64,INV2024010200364
365,20240102,1337,38,1005,36,0.0,76.54,49.58,2755.44,0.0,2755.44,1784.88,970.56,INV2024010200365
366,20240102,1009,456,1019,73,0.1,69.51,8.13,5074.23,507.42,4566.81,593.49,3973.32,INV2024010200366
367,20240102,1316,598,1010,92,0.15,74.86,34.64,6887.12,1033.07,5854.05,3186.88,2667.17,INV2024010200367
368,20240102,1126,172,1005,88,0.15,36.66,42.47,3226.08,483.91,2742.17,3737.36,-995.19,INV2024010200368
369,20240102,1199,349,1021,45,0.0,97.4,33.78,4383.0,0.0,4383.0,1520.1,2862.9,INV2024010200369
370,20240102,1060,634,1020,92,0.0,59.73,21.61,5495.16,0.0,5495.16,1988.12,3507.04,INV2024010200370
371,20240102,1285,527,1019,71,0.0,13.94,18.2,989.74,0.0,989.74,1292.2,-302.46,INV2024010200371
372,20240102,1175,268,1021,90,0.0,24.22,35.49,2179.8,0.0,2179.8,3194.1,-1014.3,INV2024010200372
373,20240102,1200,388,1019,46,0.15,80.83,49.5,3718.18,557.73,3160.45,2277.0,883.45,INV2024010200373
374,20240102,1205,245,1004,65,0.15,15.72,10.11,1021.8,153.27,868.53,657.15,211.38,INV2024010200374
375,20240102,1068,454,1008,35,0.15,27.38,6.06,958.3,143.74,814.56,212.1,602.45,INV2024010200375
376,20240102,1154,581,1018,82,0.0,92.16,49.65,7557.12,0.0,7557.12,4071.3,3485.82,INV2024010200376
377,20240102,1218,570,1016,86,0.2,41.65,32.02,3581.9,716.38,2865.52,2753.72,111.8,INV2024010200377
378,20240102,1205,86,1008,77,0.0,15.72,10.11,1210.44,0.0,1210.44,778.47,431.97,INV2024010200378
379,20240102,1150,593,1021,16,0.0,51.58,44.12,825.28,0.0,825.28,705.92,119.36,INV2024010200379
380,20240102,1096,460,1008,47,0.15,49.23,14.87,2313.81,347.07,1966.74,698.89,1267.85,INV2024010200380
381,20240102,1143,494,1019,93,0.15,18.22,16.27,1694.46,254.17,1440.29,1513.11,-72.82,INV2024010200381
382,20240102,1271,172,1014,21,0.15,38.68,15.1,812.28,121.84,690.44,317.1,373.34,INV2024010200382
383,20240102,1221,617,1014,9,0.15,84.65,46.81,761.85,114.28,647.57,421.29,226.28,INV2024010200383
384,20240102,1223,313,1006,93,0.2,69.16,11.45,6431.88,1286.38,5145.5,1064.85,4080.65,INV2024010200384
385,20240102,1132,24,1022,76,0.1,47.46,30.11,3606.96,360.7,3246.26,2288.36,957.9,INV2024010200385
386,20240102,1107,506,1013,8,0.0,91.72,30.91,733.76,0.0,733.76,247.28,486.48,INV2024010200386
387,20240102,1310,296,1005,74,0.2,21.28,30.87,1574.72,314.94,1259.78,2284.38,-1024.6,INV2024010200387
388,20240102,1142,468,1020,98,0.05,13.59,8.62,1331.82,66.59,1265.23,844.76,420.47,INV2024010200388
389,20240102,1298,76,1006,47,0.2,43.39,25.25,2039.33,407.87,1631.46,1186.75,444.71,INV2024010200389
390,20240102,1126,360,1006,84,0.15,36.66,42.47,3079.44,461.92,2617.52,3567.48,-949.96,INV2024010200390
391,20240102,1206,713,1011,80,0.0,95.09,27.67,7607.2,0.0,7607.2,2213.6,5393.6,INV2024010200391
392,20240102,1118,137,1019,42,0.2,34.86,36.55,1464.12,292.82,1171.3,1535.1,-363.8,INV2024010200392
393,20240102,1198,60,1015,11,0.0,20.99,13.54,230.89,0.0,230.89,148.94,81.95,INV2024010200393
394,20240102,1170,720,1022,57,0.0,36.95,12.49,2106.15,0.0,2106.15,711.93,1394.22,INV2024010200394
395,20240102,1140,77,1004,78,0.2,37.69,12.47,2939.82,587.96,2351.86,972.66,1379.2,INV2024010200395
396,20240102,1105,211,1022,95,0.0,79.02,36.48,7506.9,0.0,7506.9,3465.6,4041.3,INV2024010200396
397,20240102,1262,138,1007,40,0.0,46.98,24.7,1879.2,0.0,1879.2,988.0,891.2,INV2024010200397
398,20240102,1068,526,1020,34,0.0,27.38,6.06,930.92,0.0,930.92,206.04,724.88,INV2024010200398
399,20240102,1220,235,1022,4,0.0,30.35,17.54,121.4,0.0,121.4,70.16,51.24,INV2024010200399
400,20240102,1285,531,1007,50,0.2,13.94,18.2,697.0,139.4,557.6,910.0,-352.4,INV2024010200400
401,20240103,1256,158,1018,48,0.15,83.19,40.62,3993.12,598.97,3394.15,1949.76,1444.39,INV2024010300401
402,20240103,1226,509,1010,7,0.0,65.61,12.08,459.27,0.0,459.27,84.56,374.71,INV2024010300402
403,20240103,1311,552,1020,42,0.1,56.56,25.96,2375.52,237.55,2137.97,1090.32,1047.65,INV2024010300403
404,20240103,1218,400,1012,65,0.15,41.65,32.02,2707.25,406.09,2301.16,2081.3,219.86,INV2024010300404
405,20240103,1085,320,1010,50,0.15,92.57,30.08,4628.5,694.28,3934.22,1504.0,2430.22,INV2024010300405
406,20240103,1040,564,1007,46,0.15,53.32,23.29,2452.72,367.91,2084.81,1071.34,1013.47,INV2024010300406
407,20240103,1193,633,1020,88,0.05,13.35,7.04,1174.8,58.74,1116.06,619.52,496.54,INV2024010300407
408,20240103,1025,435,1018,42,0.1,93.62,5.88,3932.04,393.2,3538.84,246.96,3291.88,INV2024010300408
409,20240103,1060,542,1012,92,0.1,59.73,21.61,5495.16,549.52,4945.64,1988.12,2957.52,INV2024010300409
410,20240103,1200,308,1019,24,0.15,80.83,49.5,1939.92,290.99,1648.93,1188.0,460.93,INV2024010300410
411,20240103,1338,77,1009,77,0.15,57.91,42.27,4459.07,668.86,3790.21,3254.79,535.42,INV2024010300411
412,20240103,1170,677,1020,10,0.15,36.95,12.49,369.5,55.42,314.08,124.9,189.18,INV2024010300412
413,20240103,1183,261,1010,26,0.0,75.91,31.08,1973.66,0.0,1973.66,808.08,1165.58,INV2024010300413
414,20240103,1181,592,1020,2,0.0,78.0,16.28,156.0,0.0,156.0,32.56,123.44,INV2024010300414
415,20240103,1263,377,1017,97,0.0,77.72,32.48,7538.84,0.0,7538.84,3150.56,4388.28,INV2024010300415
416,20240103,1197,367,1018,92,0.2,43.06,49.14,3961.52,792.3,3169.22,4520.88,-1351.66,INV2024010300416
417,20240103,1170,91,1021,91,0.0,36.95,12.49,3362.45,0.0,3362.45,1136.59,2225.86,INV2024010300417
418,20240103,1040,671,1022,70,0.0,53.32,23.29,3732.4,0.0,3732.4,1630.3,2102.1,INV2024010300418
419,20240103,1237,427,1021,61,0.0,46.04,24.61,2808.44,0.0,2808.44,1501.21,1307.23,INV2024010300419
420,20240103,1279,400,1017,58,0.05,58.97,47.9,3420.26,171.01,3249.25,2778.2,471.05,INV2024010300420
421,20240103,1251,261,1008,51,0.1,35.46,21.78,1808.46,180.85,1627.61,1110.78,516.83,INV2024010300421
422,20240103,1149,298,1010,81,0.1,39.09,19.15,3166.29,316.63,2849.66,1551.15,1298.51,INV2024010300422
423,20240103,1295,721,1015,97,0.05,77.49,28.09,7516.53,375.83,7140.7,2724.73,4415.97,INV2024010300423
424,20240103,1153,74,1020,79,0.05,59.58,12.13,4706.82,235.34,4471.48,958.27,3513.21,INV2024010300424
425,20240103,1027,534,1022,46,0.0,21.32,28.97,980.72,0.0,980.72,1332.62,-351.9,INV2024010300425
426,20240103,1321,359,1019,3,0.05,53.58,24.78,160.74,8.04,152.7,74.34,78.36,INV2024010300426
427,20240103,1214,387,1005,74,0.2,71.81,47.91,5313.94,1062.79,4251.15,3545.34,705.81,INV2024010300427
428,20240103,1047,592,1015,93,0.05,69.16,8.69,6431.88,321.59,6110.29,808.17,5302.12,INV2024010300428
429,20240103,1313,225,1020,71,0.05,39.04,12.41,2771.84,138.59,2633.25,881.11,1752.14,INV2024010300429
430,20240103,1139,342,1006,50,0.2,30.23,10.16,1511.5,302.3,1209.2,508.0,701.2,INV2024010300430
431,20240103,1064,317,1011,36,0.0,89.33,41.48,3215.88,0.0,3215.88,1493.28,1722.6,INV2024010300431
432,20240103,1245,100,1008,52,0.15,51.56,8.34,2681.12,402.17,2278.95,433.68,1845.27,INV2024010300432
433,20240103,1008,324,1020,44,0.0,89.69,33.29,3946.36,0.0,3946.36,1464.76,2481.6,INV2024010300433
434,20240103,1034,603,1017,86,0.15,82.67,40.31,7109.62,1066.44,6043.18,3466.66,2576.52,INV2024010300434
435,20240103,1034,228,1017,95,0.15,82.67,40.31,7853.65,1178.05,6675.6,3829.45,2846.15,INV2024010300435
436,20240103,1308,536,1007,14,0.15,21.68,49.24,303.52,45.53,257.99,689.36,-431.37,INV2024010300436
437,20240103,1025,587,1018,66,0.2,93.62,5.88,6178.92,1235.78,4943.14,388.08,4555.06,INV2024010300437
438,20240103,1037,325,1005,49,0.0,58.27,13.62,2855.23,0.0,2855.23,667.38,2187.85,INV2024010300438
439,20240103,1124,666,1007,70,0.0,58.23,10.38,4076.1,0.0,4076.1,726.6,3349.5,INV2024010300439
440,20240103,1035,146,1020,83,0.0,48.12,24.4,3993.96,0.0,3993.96,2025.2,1968.76,INV2024010300440
441,20240103,1141,221,1006,27,0.1,71.98,10.6,1943.46,194.35,1749.11,286.2,1462.91,INV2024010300441
442,20240103,1259,76,1019,70,0.1,86.0,8.47,6020.0,602.0,5418.0,592.9,4825.1,INV2024010300442
443,20240103,1307,427,1015,2,0.0,12.37,40.57,24.74,0.0,24.74,81.14,-56.4,INV2024010300443
444,20240103,1267,433,1006,77,0.05,88.67,33.85,6827.59,341.38,6486.21,2606.45,3879.76,INV2024010300444
445,20240103,1075,370,1008,47,0.0,46.22,23.38,2172.34,0.0,2172.34,1098.86,1073.48,INV2024010300445
446,20240103,1060,108,1019,60,0.0,59.73,21.61,3583.8,0.0,3583.8,1296.6,2287.2,INV2024010300446
447,20240103,1199,159,1010,10,0.0,97.4,33.78,974.0,0.0,974.0,337.8,636.2,INV2024010300447
448,20240103,1003,686,1019,61,0.1,59.04,34.24,3601.44,360.14,3241.3,2088.64,1152.66,INV2024010300448
449,20240103,1044,279,1020,40,0.2,14.51,19.11,580.4,116.08,464.32,764.4,-300.08,INV2024010300449
450,20240103,1259,137,1005,5,0.1,86.0,8.47,430.0,43.0,387.0,42.35,344.65,INV2024010300450
451,20240103,1061,580,1015,14,0.2,81.65,45.45,1143.1,228.62,914.48,636.3,278.18,INV2024010300451
452,20240103,1020,676,1016,95,0.05,71.35,37.43,6778.25,338.91,6439.34,3555.85,2883.49,INV2024010300452
453,20240103,1230,342,1008,89,0.0,95.08,14.2,8462.12,0.0,8462.12,1263.8,7198.32,INV2024010300453
454,20240103,1302,367,1019,70,0.05,54.21,46.24,3794.7,189.74,3604.96,3236.8,368.16,INV2024010300454
455,20240103,1214,185,1011,76,0.0,71.81,47.91,5457.56,0.0,5457.56,3641.16,1816.4,INV2024010300455
456,20240103,1303,517,1017,67,0.0,50.06,45.44,3354.02,0.0,3354.02,3044.48,309.54,INV2024010300456
457,20240103,1058,374,1011,23,0.15,59.65,38.36,1371.95,205.79,1166.16,882.28,283.88,INV2024010300457
458,20240103,1151,38,1021,65,0.05,14.65,24.89,952.25,47.61,904.64,1617.85,-713.21,INV2024010300458
459,20240103,1005,221,1015,79,0.1,40.29,48.07,3182.91,318.29,2864.62,3797.53,-932.91,INV2024010300459
